"idhod","hodnota","ukaz_kod","vzdelani_cis","vzdelani_kod","uzemi_cis","uzemi_kod","sldb_rok","sldb_datum","ukaz_txt","vzdelani_txt","uzemi_txt"
"945030469","79","3162","5181","35450001","43","560502","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Libavské Údolí"
"945037339","198","3162","5784","105","43","560502","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Libavské Údolí"
"944996860","25","3162","5784","109","43","560502","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Libavské Údolí"
"944996861","74","3162","5784","117","43","560502","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Libavské Údolí"
"945010388","6","3162","5784","130","43","560502","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Libavské Údolí"
"945004047","80","3162",,,"43","560511","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Řemíčov"
"945017247","0","3162","1294","001","43","560511","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Řemíčov"
"944997110","8","3162","1294","900","43","560511","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Řemíčov"
"945037340","26","3162","5181","35450001","43","560511","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Řemíčov"
"945003788","27","3162","5784","105","43","560511","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Řemíčov"
"945030470","11","3162","5784","109","43","560511","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Řemíčov"
"945017131","5","3162","5784","117","43","560511","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Řemíčov"
"945030471","3","3162","5784","130","43","560511","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Řemíčov"
"944983981","114","3162",,,"43","560529","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dolní Hrachovice"
"945030359","0","3162","1294","001","43","560529","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dolní Hrachovice"
"945030358","5","3162","1294","900","43","560529","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dolní Hrachovice"
"945023715","37","3162","5181","35450001","43","560529","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dolní Hrachovice"
"944997111","43","3162","5784","105","43","560529","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dolní Hrachovice"
"944996616","9","3162","5784","109","43","560529","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dolní Hrachovice"
"944996617","14","3162","5784","117","43","560529","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dolní Hrachovice"
"945003659","6","3162","5784","130","43","560529","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dolní Hrachovice"
"944983982","2449","3162",,,"43","560537","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Loket"
"945030472","10","3162","1294","001","43","560537","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Loket"
"944996865","174","3162","1294","900","43","560537","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Loket"
"945003789","764","3162","5181","35450001","43","560537","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Loket"
"945037218","811","3162","5784","105","43","560537","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Loket"
"945017019","297","3162","5784","109","43","560537","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Loket"
"944996864","350","3162","5784","117","43","560537","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Loket"
"945010389","43","3162","5784","130","43","560537","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Loket"
"945010686","1059","3162",,,"43","560545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Lomnice"
"945003791","7","3162","1294","001","43","560545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Lomnice"
"945003790","51","3162","1294","900","43","560545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Lomnice"
"945010390","294","3162","5181","35450001","43","560545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Lomnice"
"944996866","415","3162","5784","105","43","560545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Lomnice"
"945037341","103","3162","5784","109","43","560545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Lomnice"
"944996867","179","3162","5784","117","43","560545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Lomnice"
"945010391","10","3162","5784","130","43","560545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Lomnice"
"944983983","42","3162",,,"43","560553","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Pohnánec"
"945003911","0","3162","1294","001","43","560553","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Pohnánec"
"944997115","4","3162","1294","900","43","560553","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Pohnánec"
"945003910","11","3162","5181","35450001","43","560553","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Pohnánec"
"944996868","20","3162","5784","105","43","560553","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Pohnánec"
"944996869","2","3162","5784","109","43","560553","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Pohnánec"
"944996870","4","3162","5784","117","43","560553","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Pohnánec"
"945037461","1","3162","5784","130","43","560553","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Pohnánec"
"944997289","134","3162",,,"43","560561","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Nová Ves"
"945030587","3","3162","1294","001","43","560561","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Nová Ves"
"945003912","26","3162","1294","900","43","560561","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Nová Ves"
"945017252","19","3162","5181","35450001","43","560561","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Nová Ves"
"944997116","44","3162","5784","105","43","560561","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Nová Ves"
"944997117","8","3162","5784","109","43","560561","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Nová Ves"
"945017251","33","3162","5784","117","43","560561","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Nová Ves"
"945037462","1","3162","5784","130","43","560561","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Nová Ves"
"945010687","2112","3162",,,"43","560570","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Nové Sedlo"
"945002112","40","3162","1294","001","43","560570","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Nové Sedlo"
"945015461","245","3162","1294","900","43","560570","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Nové Sedlo"
"945010519","452","3162","5181","35450001","43","560570","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Nové Sedlo"
"945010518","729","3162","5784","105","43","560570","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Nové Sedlo"
"945037463","123","3162","5784","109","43","560570","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Nové Sedlo"
"945017253","504","3162","5784","117","43","560570","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Nové Sedlo"
"945035646","19","3162","5784","130","43","560570","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Nové Sedlo"
"945030742","1308","3162",,,"43","560588","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Oloví"
"945035647","30","3162","1294","001","43","560588","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Oloví"
"945028802","165","3162","1294","900","43","560588","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Oloví"
"945028801","227","3162","5181","35450001","43","560588","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Oloví"
"945008717","520","3162","5784","105","43","560588","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Oloví"
"945022149","49","3162","5784","109","43","560588","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Oloví"
"945008718","311","3162","5784","117","43","560588","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Oloví"
"945002113","6","3162","5784","130","43","560588","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Oloví"
"945010688","52","3162",,,"43","560596","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Přebuz"
"945035772","0","3162","1294","001","43","560596","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Přebuz"
"945022275","1","3162","1294","900","43","560596","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Přebuz"
"944993497","20","3162","5181","35450001","43","560596","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Přebuz"
"945008719","23","3162","5784","105","43","560596","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Přebuz"
"945022150","1","3162","5784","109","43","560596","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Přebuz"
"944993496","5","3162","5784","117","43","560596","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Přebuz"
"944993498","2","3162","5784","130","43","560596","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Přebuz"
"944983984","2224","3162",,,"43","560600","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Rotava"
"945022277","49","3162","1294","001","43","560600","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Rotava"
"945002240","323","3162","1294","900","43","560600","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Rotava"
"945022276","406","3162","5181","35450001","43","560600","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Rotava"
"945002239","834","3162","5784","105","43","560600","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Rotava"
"945028912","85","3162","5784","109","43","560600","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Rotava"
